REGION	STRATUM	PMAKE	PBODYTYP	PSP_USE	PEM_USE	PTRAILER	PFIRE	PVEH_SEV	PTOWED	PROLLOVR	PCARGTYP	PHAZPLAC	PHAZ_REL	PTYPE	PROLINLOC	PHAZ_INV	PHAZ_CNO	PVIN	PMODELYR	CASENUM	WEIGHT	PCARIDNO	PHAZ_ID	PIMPACT	PJ	PMODEL	PNUMOCCS	POCCINVL	PREL_RWY	PSU	PVEHNO
1	5	98	93	0	0	0	0	0	1	0	0	0	0	1	0	1	0	N7C423622	9999	200917500126	65.454	000000000	0	1	5	998	0	0	3	6	1
1	4	12	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1FAFP55S31G1	2001	200917500184	307.301	000000000	0	4	7	17	1	1	6	6	1
1	3	12	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1FALP57U6TA	1996	200917500196	23.242	000000000	0	4	14	17	0	0	6	6	1
1	3	9	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2P4FP2532TR8	1996	200917500196	23.242	000000000	0	4	14	442	0	0	6	6	2
1	3	22	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1G2HX53L3P12	1993	200917500196	23.242	000000000	0	4	14	2	0	0	6	6	3
1	5	20	14	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1GNCT18W5XK1	1999	200917500197	69.725	000000000	0	1	14	401	0	0	7	6	1
1	4	2	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1J4GL38K05W5	2005	200917500256	313.761	000000000	0	4	14	405	0	0	7	6	1
1	3	12	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1FALP52U1PA1	1993	200917500309	16.363	000000000	0	4	5	17	1	1	4	6	1
1	1	7	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1B4GH54R5PX6	1993	200917500322	2.763	000000000	0	13	1	442	0	0	6	6	1
1	1	7	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1D7HU18N16J1	2006	200917500322	2.763	000000000	0	2	1	482	0	0	6	6	2
1	6	19	6	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GYEE6377501	2005	200917500379	142.675	000000000	0	14	7	20	1	1	2	6	1
1	6	7	28	0	0	0	0	4	1	0	0	0	0	1	0	1	0	2B6HB21X4RK1	1994	200917500431	137.904	000000000	0	3	4	461	0	0	2	6	1
1	5	37	20	0	0	0	0	4	1	0	0	0	0	1	0	1	0	5FNRL38707B0	2007	200917500824	68.952	000000000	0	4	4	441	0	0	7	6	1
1	5	58	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	JNKCP01D6ST5	1995	200917500824	68.952	000000000	0	3	4	33	0	0	7	6	2
1	3	9	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1P3ES47C4SD3	1995	200917500873	23.242	000000000	0	3	14	20	0	0	7	6	1
1	3	49	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2T1AE94AXNC1	1992	200917500873	23.242	000000000	0	14	14	32	0	0	7	6	2
1	3	52	3	0	0	0	0	2	1	0	0	0	0	1	0	1	0	4A3AK44Y9XE0	1999	200917500873	23.242	000000000	0	13	14	37	0	0	7	6	3
1	3	6	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2C3ED56F3RH6	1994	200917501070	17.238	000000000	0	1	4	42	0	0	6	6	1
1	1	63	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	KNAFE122X855	2008	200917501139	11.621	000000000	0	3	14	32	0	0	6	6	1
1	2	7	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	2B3KA43GX7H6	2007	200917501190	5.746	000000000	0	14	4	24	1	1	6	6	1
1	2	12	21	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1FTJE34YXHHB	1987	200917501190	5.746	000000000	0	4	4	461	0	0	6	6	2
1	2	20	28	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GBFG15W4V10	1997	200917501190	5.746	000000000	0	4	4	461	0	0	6	6	3
1	2	6	20	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1A4GJ45R97B1	2007	200917501190	5.746	000000000	0	4	4	441	0	0	6	6	4
1	5	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GBER16K1LF1	1990	200917501201	69.063	000000000	0	3	1	481	0	0	2	6	1
1	5	12	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1FTPW14536FB	2006	200917501201	69.063	000000000	0	4	1	481	0	0	2	6	2
1	3	30	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	WVWUH23B5YE2	2000	200917501287	20.242	000000000	0	2	26	46	0	0	7	6	1
1	6	20	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	2G1WS5830892	2008	200917501317	141.816	000000000	0	4	5	2	1	1	2	6	1
1	6	37	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1HGCD5532TA0	1996	200917501435	141.697	000000000	0	3	26	32	0	0	6	6	1
1	6	18	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	3G5DA03E82S5	2002	200917501435	141.697	000000000	0	99	26	401	0	0	6	6	2
1	6	37	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2HGEJ6672VH5	1997	200917501435	141.697	000000000	0	99	26	31	0	0	6	6	3
1	5	35	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1N4AL21E27C1	2007	200917501629	65.85	000000000	0	1	7	47	0	0	7	6	1
1	5	7	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1B4GH44RXRX1	1994	200917501629	65.85	000000000	0	1	7	442	0	0	7	6	2
1	5	49	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1NXBR18E6WZ0	1998	200917501629	65.85	000000000	0	1	7	32	0	0	7	6	3
1	1	52	64	0	0	0	0	6	2	0	98	0	0	1	0	1	0	JL6BBG1S75K0	2005	200917501774	11.621	999999999	0	2	14	882	0	0	7	6	1
1	6	12	17	0	0	0	0	2	1	0	0	0	0	1	0	1	0	3FAFP3139YR2	2000	200917501842	142.675	000000000	0	3	7	37	0	0	7	6	1
1	5	20	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1G1AW51R5J62	1988	200917501988	74.1	000000000	0	13	20	17	0	0	6	6	1
1	5	2	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1J4FF48S0YL1	2000	200917501992	60.727	000000000	0	13	26	404	0	0	7	6	1
1	5	37	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1HGEM22921L0	2001	200917501992	60.727	000000000	0	13	26	31	0	0	7	6	2
1	1	54	4	0	0	0	0	0	1	0	0	0	0	1	0	1	0	19UUA66204A0	2004	200917502127	5.488	000000000	0	2	7	35	0	0	6	6	1
1	1	12	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2FMZA5142XBB	1999	200917502127	5.488	000000000	0	13	7	442	0	0	6	6	2
1	5	35	30	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1N6HD16Y6SC3	1995	200917502166	69.725	000000000	0	3	14	471	0	0	6	6	1
1	5	35	15	0	0	0	0	4	1	0	0	0	0	1	0	1	0	5N1AA08B34N7	2004	200917502166	69.725	000000000	0	14	14	421	0	0	6	6	2
1	5	35	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1N4AL11D44C1	2004	200917502166	69.725	000000000	0	3	14	47	0	0	6	6	3
1	5	14	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1MELM50UXSA6	1995	200917502166	69.725	000000000	0	4	14	17	0	0	6	6	4
1	5	49	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	4T1BE32K63U7	2003	200917502274	68.952	000000000	0	14	4	40	0	0	2	6	1
1	5	54	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	JH4KA7630PC0	1993	200917502274	68.952	000000000	0	4	4	32	0	0	2	6	2
1	4	6	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2C4GP44312R7	2002	200917502331	303.637	000000000	0	4	26	441	1	1	7	6	1
1	5	49	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	JTMZD33VX750	2007	200917502528	69.725	000000000	0	4	14	402	0	0	6	6	1
1	2	84	64	0	0	0	0	4	1	0	98	0	0	2	0	1	0	1HTMMAAN37H4	2007	200917502546	5.454	999999999	0	1	5	881	1	1	2	6	1
1	3	41	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	4F2CU081X1KM	2001	200917502554	16.363	000000000	0	1	5	402	0	0	6	6	1
1	3	59	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	JTJHF10U6202	2002	200917502579	19.337	000000000	0	4	2	401	0	0	6	6	1
3	6	20	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1GCGK29R6VE1	1997	200917624766	140.773	000000000	0	4	1	481	0	0	7	49	1
3	1	12	31	0	0	0	0	9	2	0	0	0	0	1	0	1	0	1FTDX07W1VKB	1997	200917625500	5.214	000000000	0	3	1	481	0	0	5	49	1
3	2	20	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1G1ND52T2W61	1998	200917625603	5.214	000000000	0	3	1	37	1	1	7	49	1
3	4	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1FTEX07L2VKC	1997	200917625701	307.614	000000000	0	4	1	481	0	0	7	49	1
3	5	12	31	0	0	1	0	2	1	0	0	0	0	1	0	1	0	1FTPX125X4NA	2004	200917626005	67.779	000000000	0	3	1	481	0	0	7	49	1
3	2	12	64	0	0	0	0	2	1	0	4	0	0	2	0	1	0	1FDNK74C3PVA	1993	200917626208	2.607	999999999	0	4	2	881	1	1	5	49	1
3	4	37	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	2HGES15571H5	2001	200917626519	307.614	000000000	0	4	1	31	0	0	7	49	1
3	4	12	31	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1FTRW12W67KC	2007	200917626519	307.614	000000000	0	4	1	481	0	0	7	49	2
3	5	22	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1G2ZG58N9742	2007	200917626829	67.779	000000000	0	3	1	22	0	0	7	49	1
3	5	49	30	0	0	0	0	2	1	0	0	0	0	1	0	1	0	5TEVL52N12Z1	2002	200917626829	67.779	000000000	0	4	1	472	0	0	7	49	2
3	6	7	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1B7MC3363YJ1	2000	200917628183	140.773	000000000	0	4	1	482	0	0	7	49	1
3	4	13	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1LNCM81WXMY6	1991	200917628572	307.614	000000000	0	4	1	1	0	0	7	49	1
3	4	35	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1N6BA06A66N5	2006	200917629041	307.614	000000000	0	2	1	481	0	0	7	49	1
3	1	37	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	5FNRL18962B0	2002	200917629223	5.214	000000000	0	5	1	441	2	2	5	49	1
3	1	20	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	999999999999	2003	200917629223	5.214	000000000	0	3	1	403	0	0	5	49	2
3	1	12	30	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1FTYR10D47PA	2007	200917629223	5.214	000000000	0	4	1	471	0	0	5	49	3
3	6	54	4	7	0	0	0	2	1	0	0	0	0	1	0	1	0	19UUA56882A0	2002	200917629226	140.773	000000000	0	1	1	35	0	0	7	49	1
3	6	20	30	7	0	0	0	2	1	0	0	0	0	1	0	1	0	1GCCS1444V81	1997	200917629226	140.773	000000000	0	1	1	471	0	0	7	49	2
3	4	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1FTRF12WX6KD	2006	200917629371	307.614	000000000	0	3	1	481	1	1	5	49	1
3	1	6	6	0	0	0	0	2	4	0	0	0	0	1	0	1	0	3C8FY4BB41T2	2001	200917630662	5.214	000000000	0	4	1	52	0	0	5	49	1
3	1	6	20	0	0	0	0	4	4	0	0	0	0	1	0	1	0	2A4GP44R87R1	2007	200917630662	5.214	000000000	0	2	1	441	0	0	5	49	2
3	1	20	6	0	0	0	0	2	4	0	0	0	0	1	0	1	0	3GNDA23P16S5	2006	200917630662	5.214	000000000	0	2	1	23	0	0	5	49	3
3	2	55	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	5NPEU46F26H0	2006	200917630674	5.214	000000000	0	14	1	33	0	0	5	49	1
3	1	7	31	0	0	1	0	4	1	0	0	0	0	1	0	1	0	1D7HA18N02S6	2002	200917630973	5.214	000000000	0	4	1	482	0	0	7	49	1
3	2	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GCHC33J3WF0	1998	200917631174	5.214	000000000	0	3	1	481	0	0	2	49	1
3	2	7	20	0	0	0	0	6	2	0	0	0	0	1	0	1	0	2B8GP44G11R1	2001	200917631174	5.214	000000000	0	2	1	442	0	0	6	49	2
3	3	22	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1G2WJ52M0XF2	1999	200917631233	15.641	000000000	0	4	1	20	0	0	7	49	1
3	1	49	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	5TBRT38173S3	2003	200917631296	5.214	000000000	0	3	1	482	0	0	6	49	1
3	1	20	32	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1GCDC14K7JZ1	1988	200917631296	5.214	000000000	0	3	1	481	0	0	6	49	2
3	1	51	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	YV1LS56D2X16	1999	200917631296	5.214	000000000	0	2	1	43	0	0	6	49	3
3	1	14	20	0	0	0	0	4	1	0	0	0	0	1	0	1	0	4M2DV1118VDJ	1997	200917631582	5.214	000000000	0	2	1	443	0	0	5	49	1
3	1	12	3	0	0	0	0	6	2	0	0	0	0	1	0	1	0	3FAFP3132YR1	2000	200917631647	2.607	000000000	0	4	2	37	0	0	2	49	1
3	4	42	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	WDBTJ65J93F0	2003	200917632087	307.614	000000000	0	1	1	47	1	1	5	49	1
3	4	20	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	2CNBE18UXS69	1995	200917632235	307.614	000000000	0	4	1	402	0	0	7	49	1
3	3	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GBDC14Z4RZ1	1994	200917632350	15.641	000000000	0	3	1	481	0	0	7	49	1
3	5	20	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1G1ZT628X5F1	2005	200917632890	67.779	000000000	0	4	1	37	0	0	7	49	1
3	1	20	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1GCEC14XX4Z1	2004	200917633065	2.607	000000000	0	1	3	481	1	1	2	49	1
3	2	84	66	0	0	1	0	0	1	0	97	0	0	1	0	1	0	1HTMPAFN67H3	2007	200917633824	5.214	999999999	0	4	1	881	1	1	7	49	1
3	1	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	CE147S121517	1967	200917633948	5.214	000000000	0	2	1	481	0	0	6	49	1
3	2	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1FTPW12V17KD	2007	200917633971	5.214	000000000	0	4	1	481	0	0	4	49	1
3	3	37	30	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2HJYK16368H5	2008	200917634123	15.641	000000000	0	2	1	471	2	2	7	49	1
3	2	35	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1N4AL11D43C3	2003	200917634134	5.214	000000000	0	1	1	47	2	2	5	49	1
3	4	35	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	JN1CA21DXWT5	1998	200917634649	307.614	000000000	0	1	1	39	0	0	7	49	1
3	4	20	31	0	0	0	0	4	4	0	0	0	0	1	0	1	0	2GCEC19V0212	2002	200917635376	307.614	000000000	0	14	1	481	0	0	7	49	1
3	4	6	2	0	0	0	0	2	4	0	0	0	0	1	0	1	0	4C3AU52N0XE1	1999	200917635376	307.614	000000000	0	4	1	43	0	0	7	49	2
3	1	23	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GKDT13W3T25	1996	200917636571	5.214	000000000	0	4	1	401	0	0	5	49	1
3	1	49	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	4T1BE32K45U0	2005	200917636571	5.214	000000000	0	3	1	40	0	0	5	49	2
3	1	12	15	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1FMPU18L14LA	2004	200917636571	5.214	000000000	0	1	1	422	0	0	5	49	3
3	1	12	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1FTEX15Y3MKA	1991	200917636571	5.214	000000000	0	4	1	481	0	0	5	49	4
3	4	13	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0Y825659480	1979	200917636600	307.614	000000000	0	3	1	1	0	0	7	49	1
3	6	20	20	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1GNDV23W18D1	2008	200917636743	140.773	000000000	0	4	1	444	0	0	7	49	1
3	3	37	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1HGCD5608VA0	1997	200917637119	15.641	000000000	0	4	1	32	0	0	7	49	1
3	3	20	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	2G1WW12E3493	2004	200917637119	15.641	000000000	0	4	1	36	0	0	7	49	2
3	2	41	4	0	0	0	0	2	3	0	0	0	0	1	0	1	0	JM1BC1415V01	1997	200917637603	5.214	000000000	0	4	1	35	0	0	2	49	1
3	2	84	64	0	0	1	0	2	1	0	3	0	0	2	0	1	0	1HTMRAAMX5H6	2005	200917637621	5.214	463509	0	4	1	881	1	1	1	49	1
3	4	30	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	3VWRK69M43M1	2003	200917638123	307.614	000000000	0	3	1	47	0	0	7	49	1
3	6	35	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1N4DL01D2WC1	1998	200918401112	139.127	000000000	0	3	3	47	0	0	6	9	1
3	5	7	30	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1B7GL22X6YS5	2000	200918401297	67.165	000000000	0	3	3	472	0	0	6	9	1
3	5	49	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	4T1BE30K63U	2003	200918401297	67.165	000000000	0	14	3	40	0	0	6	9	2
3	5	35	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	JN1CA21D8ST0	1995	200918401297	67.165	000000000	0	4	3	39	0	0	6	9	3
3	6	7	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1B3HB28B68D5	2008	200918401991	139.127	000000000	0	3	3	25	1	1	6	9	1
3	4	30	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	WVWCU93C36P1	2006	200918402107	311.837	000000000	0	3	4	46	1	1	6	9	1
3	6	65	2	0	0	0	0	9	1	0	0	0	0	1	0	1	0	WMEEJ31X58K1	2008	200918402371	139.127	000000000	0	14	4	31	0	0	6	9	1
3	1	23	15	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1GKFK66U25J1	2005	200918402923	4.798	000000000	0	12	4	421	1	1	5	9	1
3	4	37	4	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1HGCM55465A1	2005	200918403120	311.837	000000000	0	1	3	32	0	0	6	9	1
3	3	20	16	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1GNFK16K9NJ3	1992	200918403148	19.19	000000000	0	4	4	431	0	0	6	9	1
3	1	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1FTHF25H1KNA	1989	200918403207	4.798	000000000	0	1	3	481	0	0	4	9	1
3	3	18	4	0	0	0	0	4	3	0	0	0	0	1	0	1	0	1G4CW52K7V46	1997	200918403547	19.19	000000000	0	3	4	3	0	0	6	9	1
3	3	63	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	KNADC1231160	2001	200918403547	19.19	000000000	0	2	4	33	0	0	6	9	2
2	6	58	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	JNRDR09Y12W2	2002	200918433768	140	000000000	0	3	1	401	0	0	7	72	1
2	6	7	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1B3EL46X85N6	2005	200918433768	140	000000000	0	3	1	43	0	0	7	72	2
2	4	20	6	0	0	0	0	6	2	0	0	0	0	1	0	1	0	3GNCA13B69S5	2009	200918435413	310	000000000	0	3	1	23	0	0	7	72	1
2	4	49	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	4T1SK13E0PU7	1993	200918435812	310	000000000	0	3	2	40	1	1	7	72	1
2	4	20	15	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1GNEK13Z93R1	2003	200918435827	310	000000000	0	3	4	421	0	0	7	72	1
2	4	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	JHMCB7680MC0	1991	200918435918	310	000000000	0	1	6	32	0	0	7	72	1
2	2	12	64	0	0	0	0	9	1	0	98	0	0	2	0	1	0	1FDXF46P84EC	2004	200918435944	2	999999999	0	4	7	880	1	1	5	72	1
2	6	12	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	3FAHP31381R1	2001	200918436035	140	000000000	0	3	4	37	0	0	7	72	1
2	6	32	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	WAULC68E22A0	2002	200918436035	140	000000000	0	3	4	42	0	0	7	72	2
2	6	24	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	5GZCZ23D04S8	2004	200918436035	140	000000000	0	4	4	401	0	0	7	72	3
2	4	7	20	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1D4HN11H08B1	2008	200918436131	310	000000000	0	3	3	442	0	0	2	72	1
2	6	34	2	0	0	0	0	9	1	0	0	0	0	1	0	1	0	WBAAB5409G96	1986	200918436623	140	000000000	0	2	1	34	0	0	7	72	1
2	4	7	20	0	0	0	0	9	1	0	0	0	0	1	0	1	0	999999999999	1993	200918436992	310	000000000	0	3	2	442	0	0	7	72	1
2	4	12	40	6	1	0	0	9	9	0	0	0	0	1	0	1	0	1FDWF36P06EC	2006	200918437116	310	000000000	0	2	1	498	0	0	7	72	1
2	4	84	64	0	0	0	0	9	1	0	98	0	0	2	0	1	0	1HTSDAAR81H3	2001	200918437505	310	000000000	0	12	3	881	0	0	5	72	1
2	4	20	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1GNDT13S9621	2006	200918437724	310	000000000	0	3	6	403	0	0	6	72	1
2	4	99	64	0	0	0	0	9	1	0	98	0	0	1	0	1	0	999999999999	9999	200918437899	310	999999999	0	3	2	899	0	0	6	72	1
2	6	23	20	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1GTDM19W0YB5	2000	200918438008	140	000000000	0	14	1	441	0	0	7	72	1
2	4	20	2	0	0	0	0	9	1	0	0	0	0	1	0	1	0	2G1WW12EX291	2002	200918438647	310	000000000	0	1	4	36	2	2	99	72	1
2	6	13	15	0	0	0	0	9	9	0	0	0	0	1	0	1	0	5LMFU28LXWLJ	1998	200918439316	140	000000000	0	3	6	421	0	0	7	72	1
2	5	35	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1N4BL11EX3C2	2003	200918439536	70	000000000	0	4	1	47	0	0	7	72	1
2	4	23	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1GKET12S0461	2004	200918440085	310	000000000	0	2	1	401	0	0	7	72	1
2	2	35	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1N4AL11D05C2	2005	200918440209	5	000000000	0	12	6	47	0	0	7	72	1
2	2	51	64	0	0	0	0	9	1	0	98	0	0	1	0	1	0	4V5DCFBE5TR7	1996	200918440243	5	000000000	0	3	1	882	1	1	7	72	1
2	4	12	15	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1FMPU18L1YLB	2000	200918440489	310	000000000	0	3	1	422	0	0	7	72	1
2	4	71	80	0	0	0	0	9	1	0	0	0	0	1	0	1	0	ZDM1UB3S64B0	2004	200918440532	310	000000000	0	3	6	706	0	0	7	72	1
2	4	49	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	4T1BF12B7TU0	1996	200918440919	310	000000000	0	3	4	43	0	0	7	72	1
2	1	37	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1HGCG5645XA1	1999	200918441922	5	000000000	0	4	3	32	0	0	7	72	1
2	1	12	31	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1FTNX20L42EA	2002	200918442208	5	000000000	0	4	1	481	0	0	7	72	1
2	1	7	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1D8GU58K78W1	2008	200918442208	5	000000000	0	4	1	403	0	0	7	72	2
2	1	48	6	0	0	0	0	9	1	0	0	0	0	1	0	1	0	4S4BP61C6673	2006	200918442208	5	000000000	0	4	1	34	0	0	7	72	3
2	4	37	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	2HGEJ661XYH5	2000	200918442744	310	000000000	0	3	2	31	3	3	6	72	1
2	4	7	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1B3EL46R85N5	2005	200918442888	310	000000000	0	3	3	43	0	0	7	72	1
2	4	55	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	5NPEU46C76H0	2006	200918443003	310	000000000	0	2	4	33	0	0	7	72	1
2	2	98	64	0	0	0	0	9	1	0	98	0	0	1	0	1	0	2FZHAZAN52AJ	2002	200918443733	5	000000000	0	3	2	808	0	0	7	72	1
2	4	30	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	3VWSE29M6YM0	2000	200918443753	310	000000000	0	3	4	47	0	0	7	72	1
2	4	52	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	4A3AA46G8YE1	2000	200918444299	310	000000000	0	3	4	34	0	0	7	72	1
2	6	19	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1G6DW6775602	2006	200918444458	140	000000000	0	3	1	21	0	0	7	72	1
2	6	49	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	JTMZD33V3860	2008	200918444458	140	000000000	0	1	1	402	0	0	7	72	2
2	4	20	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	2G1WN54TXR91	1994	200918444531	310	000000000	0	3	3	20	0	0	7	72	1
2	4	7	9	0	0	0	0	9	1	0	0	0	0	1	0	1	0	Z457272742	1965	200918445017	310	000000000	0	3	1	1	0	0	7	72	1
2	5	2	14	0	0	0	0	6	2	0	0	0	0	1	0	1	0	1J4FA39S15P3	2005	200918445192	70	000000000	0	3	4	404	0	0	7	72	1
2	4	30	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	3VWSB69M81M1	2001	200918445349	310	000000000	0	3	1	47	0	0	7	72	1
2	1	7	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	2B3HD46R7WH2	1998	200918445471	5	000000000	0	2	4	41	0	0	7	72	1
2	1	23	14	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1GKDT13W9Y23	2000	200918445471	5	000000000	0	2	4	401	0	0	7	72	2
2	1	30	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	3VWTD81H6WM1	1998	200918445471	5	000000000	0	3	4	47	0	0	7	72	3
2	4	13	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1LNFM97V0WY6	1998	200918445801	310	000000000	0	12	3	1	0	0	7	72	1
2	6	37	15	0	0	0	0	6	2	0	0	0	0	1	0	1	0	2HKYF187X4H5	2004	200918446161	140	000000000	0	3	6	421	2	2	7	72	1
2	6	22	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	2G2WP5527811	2008	200918446161	140	000000000	0	3	6	20	1	1	7	72	2
2	6	20	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	1G1ND52M8X62	1999	200918446161	140	000000000	0	3	6	37	1	1	7	72	3
2	4	42	4	0	0	0	0	9	1	0	0	0	0	1	0	1	0	WDBRF81J24F4	2004	200918446204	310	000000000	0	1	4	31	0	0	7	72	1
